"id","country","geolocation","level","adm1","location","disastertype","continent"
39692,"Angola","-8.911360, 14.888700",1,"cuanza norte","kuanza norte","flood","Africa"
39693,"Angola","-10.828882, 15.031658",1,"cuanza sul","cuanza sul","flood","Africa"
39694,"Angola","-8.952409, 13.949960",1,"bengo","bengo","flood","Africa"
39695,"Angola","-5.565027, 12.190772",1,"cabinda","cabinda","flood","Africa"
39696,"Angola","-8.655216, 19.479688",1,"lunda norte","lunda norte","flood","Africa"
39697,"Angola","-10.177935, 20.652933",1,"lunda sul","lunda sul","flood","Africa"
39698,"Angola","-9.549081, 16.342190",1,"malanje","malanje","flood","Africa"
39699,"Angola","-8.816020, 13.231918",1,"luanda","luanda","flood","Africa"
39700,"Angola","-7.611450, 15.051962",1,"uige","uige","flood","Africa"
39701,"Croatia","45.416670, 16.500000",1,"sisacko-moslavacka","sisak-moslavina provinces","flood","Europe"
39702,"Croatia","45.490255, 15.546617",2,"karlovacka","karlovac","flood","Europe"
39703,"Dominican Republic","19.251750, -70.077451",1,"duarte","duarte","storm","Americas"
39704,"Dominican Republic","18.765590, -69.038860",1,"el seybo","el seibo","storm","Americas"
39705,"Dominican Republic","18.425225, -68.968184",1,"la romana","la romana","storm","Americas"
39706,"Dominican Republic","18.857072, -69.360289",1,"hato mayor","hato mayor","storm","Americas"
39707,"Dominican Republic","18.425161, -71.615856",1,"independencia","independencia","storm","Americas"
39708,"Dominican Republic","18.579058, -68.656032",1,"la altagracia","la altagracia","storm","Americas"
39709,"Dominican Republic","19.714594, -70.371951",1,"espaillat","espaillat","storm","Americas"
39710,"Dominican Republic","18.546850, -70.506092",1,"san jose de ocoa","san jose de ocoa","storm","Americas"
39711,"Dominican Republic","19.053793, -70.630837",1,"la vega","la vega","storm","Americas"
39712,"Dominican Republic","19.548000, -71.704998",1,"dajabon","dajabon","storm","Americas"
39713,"Dominican Republic","18.484477, -69.942037",1,"distrito nacional","distrito nacional","storm","Americas"
39714,"Dominican Republic","18.500000, -71.350000",1,"bahoruco","baoruco","storm","Americas"
39715,"Dominican Republic","19.383003, -70.416702",1,"salcedo","salcedo","storm","Americas"
39716,"Dominican Republic","19.219699, -69.484323",1,"samana","samana","storm","Americas"
39717,"Dominican Republic","18.416670, -70.100000",1,"san cristobal","san cristobal","storm","Americas"
39718,"Dominican Republic","18.279999, -70.331003",1,"peravia","peravia","storm","Americas"
39719,"Dominican Republic","18.904433, -70.415387",1,"monsenor nouel","monsenor nouel","storm","Americas"
39720,"Dominican Republic","18.809022, -71.237242",1,"san juan","san juan","storm","Americas"
39721,"Dominican Republic","18.466764, -69.297550",1,"san pedro de macoris","san pedro de macoris","storm","Americas"
39722,"Dominican Republic","18.907950, -71.631170",1,"la estrelleta","elias pina","storm","Americas"
39723,"Dominican Republic","19.444691, -69.973572",1,"maria trinidad sanchez","maria trinidad sanches","storm","Americas"
39724,"Dominican Republic","18.162989, -71.228164",1,"barahona","barahona","storm","Americas"
39725,"Dominican Republic","18.812067, -69.784446",1,"monte plata","monte plata","storm","Americas"
39726,"Dominican Republic","18.037529, -71.741287",1,"pedernales","pedernales","storm","Americas"
39727,"Dominican Republic","19.551860, -71.078130",1,"valverde","valverde provinces","storm","Americas"
39728,"Dominican Republic","19.796566, -70.684974",1,"puerto plata","puerto plata","storm","Americas"
39729,"Dominican Republic","19.718560, -71.449803",1,"monte cristi","monte cristi","storm","Americas"
39730,"Dominican Republic","18.472019, -69.902031",1,"santo domingo","santo domingo","storm","Americas"
39731,"Dominican Republic","19.451700, -70.697030",1,"santiago","santiago","storm","Americas"
39732,"Dominican Republic","18.582633, -70.833490",1,"azua","azua","storm","Americas"
39733,"Dominican Republic","19.019184, -70.143885",1,"sanchez ramirez","sanchez ramirez","storm","Americas"
39734,"Dominican Republic","19.386109, -71.312216",1,"santiago rodriguez","santiago rodriguez","storm","Americas"
39735,"Dominican Republic","19.326353, -70.904891",1,"santiago","santiago province","flood","Americas"
39736,"Egypt","31.000000, 29.750000",1,"al iskandariyah","alexandria province","storm","Africa"
39737,"India","19.451412, 76.105686",1,"maharashtra","maharashtra states","drought","Asia"
39738,"India","14.710486, 76.167642",1,"karnataka","karnataka","drought","Asia"
39739,"India","15.755633, 79.965672",1,"andhra pradesh","andhra pradesh","storm","Asia"
39740,"India","20.513073, 84.429213",1,"odisha","odisha","storm","Asia"
39741,"Indonesia","-6.919730, 107.601862",1,"jawa barat","java province","flood","Asia"
39742,"Indonesia","-7.127085, 108.793908",2,"jawa tengah","pasir pangang","flood","Asia"
39743,"Indonesia","-8.606654, 117.507236",1,"nusa tenggara barat","west nusa tenggara","flood","Asia"
39744,"Indonesia","2.190092, 99.055255",1,"sumatera utara","north suamatra","flood","Asia"
39745,"Indonesia","-2.325627, 111.001270",1,"kalimantan barat","east kalimantan","flood","Asia"
39746,"Indonesia","0.903600, 123.307000",1,"sulawesi utara","west sulawesi","flood","Asia"
39747,"Indonesia","3.787571, 98.701243",1,"sumatera utara","sumatra isl","flood","Asia"
39748,"Indonesia","-7.218500, 108.466900",1,"jawa barat","java","flood","Asia"
39749,"Indonesia","0.511810, 101.807454",1,"riau","riau","flood","Asia"
39750,"Indonesia","-8.369769, 115.131785",1,"bali","bali","flood","Asia"
39751,"Indonesia","-0.906646, 100.347992",1,"sumatera utara","west sumatra","flood","Asia"
39752,"Armenia","40.838696, 43.914428",1,"shirak","shirak region","storm","Asia"
39753,"North Korea","40.233330, 127.750000",1,"hamgyong-bukto","south hamgyong provinces","storm","Asia"
39754,"North Korea","38.733330, 127.450000",1,"kangwon-do","kangwon","storm","Asia"
39755,"Malawi","-9.933330, 33.933330",1,"karonga","karonga district","flood","Africa"
39756,"Malawi","-12.927440, 34.296140",1,"nkhotakota","salima and nkhotakota districts","flood","Africa"
39757,"Malawi","-10.494740, 34.162730",1,"salima","chankholombe","flood","Africa"
39758,"Mexico","20.580727, -103.613320",1,"jalisco","jalisco","storm","Americas"
39759,"Mexico","24.923610, -104.913399",1,"durango","durango","storm","Americas"
39760,"Mexico","22.485000, -101.514740",1,"zacatecas","zacatec","storm","Americas"
39761,"Mexico","21.802037, -104.855149",1,"nayarit","nayarit","storm","Americas"
39762,"Mexico","25.001219, -107.509076",1,"sinaloa","sinaloa","storm","Americas"
39763,"Mongolia","47.142450, 99.664190",2,"bayanhongor","jargalant","storm","Asia"
39764,"Mongolia","49.066756, 103.673212",2,"bulgan","bugat","storm","Asia"
39765,"Mongolia","48.728680, 100.762310",2,"arhangay","jargalant","storm","Asia"
39766,"Mongolia","43.283610, 104.117761",1,"omnogovi","umnugovi","storm","Asia"
39767,"Mongolia","49.054010, 104.401620",2,"orhon","jargalant","storm","Asia"
39768,"Mongolia","48.514780, 105.868380",2,"tov","jargalant","storm","Asia"
39769,"Mongolia","46.000000, 102.500000",2,"ovorhangay","tugrug","storm","Asia"
39770,"Myanmar (Burma)","17.334202, 96.477832",1,"bago","bago region","flood","Asia"
39771,"New Zealand","-39.500000, 176.666670",1,"hawke's bay","hawk's bay region","flood","Oceania"
39772,"New Zealand","-38.663709, 178.020050",1,"gisborne","gisborne","flood","Oceania"
39773,"Philippines","14.608637, 121.031947",1,"metropolitan manila","ncr","storm","Asia"
39774,"Philippines","12.972862, 121.257188",1,"oriental mindoro","mimaropa","storm","Asia"
39775,"Portugal","39.743620, -8.807050",1,"leiria","leiria dsitricts","storm","Europe"
39776,"Portugal","40.211491, -8.429201",1,"coimbra","coimbra","storm","Europe"
39777,"Puerto Rico","18.187559, -65.869321",1,"las piedras","las piedras","flood","Americas"
39778,"Puerto Rico","18.466302, -66.105229",1,"san juan","san juan","flood","Americas"
39779,"Qatar","25.281641, 51.524300",1,"ad dawhah","doha","flood","Asia"
39780,"Romania","46.562031, 26.912065",1,"bacau","bacau","flood","Europe"
39781,"Romania","45.937799, 25.988937",1,"covasna","covasna","flood","Europe"
39782,"Romania","46.638092, 27.728764",1,"vaslui","vaslui districts","flood","Europe"
39783,"Romania","46.549300, 25.556561",1,"harghita","harghita","flood","Europe"
39784,"Romania","46.608971, 24.695657",1,"mures","mures","flood","Europe"
39785,"Romania","45.649490, 25.606550",1,"brasov","brasov","flood","Europe"
39786,"Romania","44.029838, 25.197105",1,"teleorman","teleorman","flood","Europe"
39787,"Solomon Islands","-9.633330, 160.200000",1,"guadalcanal","guadalcana","storm","Oceania"
39788,"Solomon Islands","-8.053790, 159.136960",1,"isabel","isabel","storm","Oceania"
39789,"Solomon Islands","-10.557510, 161.785170",1,"makira ulawa","makita provinces","storm","Oceania"
39790,"Solomon Islands","-9.000000, 161.000000",1,"malaita","malaita","storm","Oceania"
39791,"Somalia","2.116670, 45.400000",1,"banaadir","banadir region","flood","Africa"
39792,"Somalia","4.208629, 43.952362",1,"bakool","bakool","flood","Africa"
39793,"Somalia","1.750600, 44.630100",1,"gedo","horseed","flood","Africa"
39794,"Somalia","2.656083, 43.565592",1,"bay","bay","flood","Africa"
39795,"Somalia","3.000000, 46.000000",1,"shabeellaha dhexe","hirshabelle","flood","Africa"
39796,"Somalia","4.826940, 45.220830",1,"hiiraan","hiraan","flood","Africa"
39797,"Somalia","1.333330, 42.666670",1,"jubbada dhexe","jubaland","flood","Africa"
39798,"Somalia","5.000000, 47.000000",1,"galguduud","galmudug states","flood","Africa"
39799,"Somalia","0.000000, 42.000000",1,"jubbada hoose","jubaland","flood","Africa"
39800,"Sri Lanka","8.754985, 80.494490",1,"vavuniya","vavuniya","flood","Asia"
39801,"Sri Lanka","9.666900, 80.018100",1,"jaffna","jaffna districts","flood","Asia"
39802,"Sri Lanka","9.421275, 80.309924",1,"kilinochchi","kilinochchi","flood","Asia"
39803,"Sri Lanka","9.268000, 80.815000",1,"mullaitivu","mullaithvu","flood","Asia"
39804,"Sri Lanka","8.877984, 80.088836",1,"mannar","mannar","flood","Asia"
39805,"Sudan","11.150000, 34.100000",1,"blue nile","blue nile state","flood","Africa"
39806,"Sudan","13.416670, 22.666670",1,"west darfur","westenr darfur","flood","Africa"
39807,"Sudan","12.909180, 23.470580",3,"central darfur","zalingei","flood","Africa"
39808,"Tunisia","36.598458, 10.498912",2,"nabeul","grombalia","flood","Africa"
39809,"Tunisia","35.167491, 8.833453",1,"kasserine","kasserine","flood","Africa"
39810,"Tunisia","36.174240, 8.704860",1,"le kef","kef","flood","Africa"
39811,"Tunisia","35.038230, 9.484940",1,"sidi bou zid","sidi bouzid","flood","Africa"
39812,"Tunisia","36.402915, 10.142236",1,"zaghouan","zaghouan","flood","Africa"
39813,"United States","22.011080, -159.705440",2,"hawaii","kauai isl.","flood","Americas"
39814,"United States","38.895110, -77.036370",1,"washington","washington dc","storm","Americas"
39815,"United States","40.713047, -74.007230",1,"new york","new york city","storm","Americas"
39816,"United States","42.074698, -93.499972",1,"iowa","iowa","flood","Americas"
39817,"United States","37.527233, -85.287620",1,"kentucky","kentucky","flood","Americas"
39818,"United States","39.919807, -86.281793",1,"indiana","indiana","flood","Americas"
39819,"United States","34.899924, -92.438885",1,"arkansas","arkansas","flood","Americas"
39820,"United States","40.413057, -82.711215",1,"ohio","ohio","flood","Americas"
39821,"United States","40.896512, -77.838751",1,"pennsylvania","pennsylvania","flood","Americas"
39822,"United States","46.348856, -94.200791",1,"minnesota","minnesota","flood","Americas"
39823,"United States","44.644833, -89.739185",1,"wisconsin","wisconsin","flood","Americas"
39824,"United States","38.367983, -92.477747",1,"missouri","missouri","flood","Americas"
39825,"United States","40.114047, -89.158651",1,"illinois","illinois","flood","Americas"
39826,"United States","39.019265, -82.033044",2,"west virginia","mason","flood","Americas"
39827,"United States","31.676730, -92.160440",2,"louisiana","la salle","flood","Americas"
39828,"United States","47.350480, -123.183090",2,"washington","mason","flood","Americas"
39829,"United States","42.579200, -84.443158",2,"michigan","mason","flood","Americas"
39830,"United States","36.449231, -83.828974",2,"tennessee","and williamson counties","flood","Americas"
39831,"United States","38.998551, -105.547816",1,"colorado","colorado","flood","Americas"
39832,"United States","38.576220, -84.586101",2,"kentucky","mason","flood","Americas"
39833,"United States","31.462733, -99.333050",1,"texas","texas","storm","Americas"
39834,"United States","38.484727, -98.380171",1,"kansas","kansas","storm","Americas"
39835,"United States","46.348856, -94.200791",1,"minnesota","minnesota","storm","Americas"
39836,"United States","30.185846, -91.426420",1,"louisiana","louisiana","storm","Americas"
39837,"United States","34.421327, -106.108404",1,"new mexico","new mexico","storm","Americas"
39838,"United States","42.074698, -93.499972",1,"iowa","iowa","storm","Americas"
39839,"United States","35.843003, -86.343051",1,"tennessee","tennessee","storm","Americas"
39840,"Vietnam","10.661201, 105.191360",1,"khanh hoa","khanh hoa province","storm","Asia"
39841,"Vietnam","19.807605, 105.775917",1,"thanh hoa","thanh hoa","flood","Asia"
39842,"Vietnam","14.121205, 108.951296",1,"binh dinh","binh dinh","flood","Asia"
39843,"Vietnam","16.075243, 108.224145",1,"da nang","da nang","flood","Asia"
39844,"Vietnam","15.572842, 108.470981",1,"quang nam","quang nam","flood","Asia"
39845,"Vietnam","15.122327, 108.799357",1,"quang ngai","quang ngai","flood","Asia"
39846,"Vietnam","16.817616, 107.099571",1,"quang tri","quang tri","flood","Asia"
39847,"Vietnam","19.236608, 104.945700",1,"nghe an","nghe an","flood","Asia"
39848,"Burundi","-4.151075, 29.678192",2,"makamba","vugizo","flood","Africa"
39849,"Burundi","-3.314170, 29.242430",3,"bujumbura rural","gatumba","flood","Africa"
39850,"Canada","54.561861, -125.104095",1,"british columbia","british columbia","flood","Americas"
39851,"Canada","45.425226, -75.699963",2,"ontario","ottawa","storm","Americas"
39852,"Canada","53.382603, -71.748742",1,"quebec","quebec province","storm","Americas"
39853,"China","28.716670, 118.833330",1,"hunan","hunan","storm","Asia"
39854,"China","31.916670, 117.166670",1,"anhui","anhui","storm","Asia"
39855,"China","33.000000, 119.833330",1,"jiangsu","jiangsu","storm","Asia"
39856,"China","49.379040, 117.858830",1,"hubei","hubei","storm","Asia"
39857,"China","24.000000, 109.000000",1,"guangxi","guangxi zhuang autonomous","flood","Asia"
39858,"China","29.148800, 106.218890",1,"guangdong","guangdong","flood","Asia"
39859,"China","26.849700, 109.352000",1,"guangxi","guangxi","flood","Asia"
39860,"China","28.926510, 106.129720",1,"fujian","fujian","flood","Asia"
39861,"China","26.250000, 118.000000",1,"fujian","fujian province","storm","Asia"
39862,"China","48.106310, 125.932780",1,"hebei","hebei","storm","Asia"
39863,"China","28.428780, 121.564590",1,"shandong","shandong","storm","Asia"
39864,"China","31.222220, 121.458060",1,"shanghai","shangai","storm","Asia"
39865,"China","24.760040, 105.263730",1,"zhejiang","zhejiang","storm","Asia"
39866,"China","33.000000, 119.833330",1,"jiangsu","ijiangsu","storm","Asia"
39867,"China","24.760040, 105.263730",1,"zhejiang","zhejiang","storm","Asia"
39868,"China","31.916670, 117.166670",1,"anhui","anhui","storm","Asia"
39869,"China","33.000000, 119.833330",1,"jiangsu","jiangsu","storm","Asia"
39870,"China","26.422000, 119.104360",1,"shandong","shandong provinces","storm","Asia"
39871,"China","33.000000, 119.833330",1,"jiangsu","jiangsu","storm","Asia"
39872,"China","37.859600, 108.727000",1,"henan","henan","storm","Asia"
39873,"China","31.222220, 121.458060",1,"shanghai","shanghai","storm","Asia"
39874,"China","28.428780, 121.564590",1,"shandong","shandong","storm","Asia"
39875,"China","31.916670, 117.166670",1,"anhui","anhui","storm","Asia"
